ID,movie_name,year,Timing(min),Rating(10),Votes,Genre,Language
tt6827584,priyamudan,1998.0,156 min,6.9,385,"Romance, Thriller            ",tamil
tt1212129,postman,1999.0,145 min,3.6,326,"Action, Drama            ",telugu
tt3748572,ek aatma,2000.0,-,-,-,Horror            ,hindi
tt3681488,irumbu kuthirai,2014.0,126 min,4.2,184,"Action, Drama            ",tamil
tt5539498,tuntari,2016.0,124 min,6.3,40,"Action, Drama            ",telugu
tt4701672,kamara kattu,2015.0,-,2.4,14,"Drama, Romance, Thriller            ",tamil
-,om har har mahadev,2000.0,122 min,-,-,Drama            ,bhojpuri
tt4946192,happy ending,2000.0,-,8.1,15,Romance            ,telugu
tt14273618,mundra,1995.0,-,-,-,-,punjabi
tt3840662,dil ki baatein,2000.0,468 min,-,-,Game-Show            ,urdu
tt9832692,kyun bikharte hai rishtey,2000.0,-,8.0,11,Talk-Show            ,oriya
tt0066070,mera naam joker,1970.0,224 min,8.0,"4,635","Comedy, Drama            ",hindi
tt0239872,rambha rani,1933.0,-,-,-,-,hindi
tt14235752,pocket,2021.0,-,-,-,"Short, Drama            ",urdu
tt5029004,trisha illana nayanthara,2015.0,130 min,5.2,701,Comedy            ,tamil
tt0315539,edi nijam,1956.0,-,-,-,Drama            ,telugu
-,murder at koh e fiza,2000.0,-,-,-,"Crime, Thriller            ",hindi
tt13358646,iru killadigal,2013.0,120 min,-,-,Drama            ,tamil
tt3376034,neelakadalin orathile,1979.0,-,-,-,-,tamil
tt0290682,jeevithalu,1968.0,144 min,-,-,-,telugu
tt0353409,innethe programme,1991.0,-,5.7,25,"Comedy, Romance            ",malayalam
tt3451036,kite fight,1965.0,-,-,-,Drama            ,hindi
tt5597222,narathan,2016.0,140 min,2.4,39,"Comedy, Romance            ",tamil
tt0376885,shiv shakti,1980.0,124 min,-,-,Drama            ,hindi
tt13919770,kadhaludan,2003.0,150 min,-,-,Drama            ,tamil
-,afghan: in search of a home,2000.0,-,-,-,Drama            ,hindi
tt0155849,man vasanai,1983.0,143 min,6.8,60,"Drama, Romance            ",tamil
tt8719074,sukha dukha,1992.0,-,-,-,Drama            ,bengali
-,dance me meri lag gayii,2000.0,-,-,-,Comedy            ,hindi
tt9872614,face 2 face,2000.0,109 min,6.9,24,Thriller            ,kannada
tt0249789,matwala shair ram joshi,1947.0,132 min,-,-,-,hindi
tt8661502,kasthooriman,2000.0,-,6.0,18,Drama            ,malayalam
tt0250205,amar shaheed,1959.0,-,-,-,-,hindi
tt3418546,doctor amma,1974.0,-,-,-,-,tamil
tt0236581,patit pawan,1933.0,-,-,-,-,hindi
tt0241847,premi pagal,1933.0,-,-,-,-,hindi
tt8902676,ragile kasi,2011.0,100 min,-,-,Drama            ,telugu
tt2112335,who's there?,2000.0,130 min,3.9,15,"Horror, Thriller            ",hindi
tt1263790,kaathala kaathala,1998.0,142 min,7.5,"1,153","Comedy, Drama, Romance            ",tamil
tt7609134,nishantay,1985.0,130 min,-,-,"Drama, Romance            ",bengali
tt0134701,hanste aansoo,1950.0,-,-,-,Drama            ,hindi
tt14191086,sattadhish,2000.0,-,-,-,Drama            ,marathi
tt0823252,misaal,1985.0,-,4.2,17,Action            ,hindi
tt0262580,mla yedukondalu,1983.0,-,6.3,7,-,telugu
tt0266463,devudu chesina manushulu,1973.0,177 min,7.4,47,"Action, Drama            ",telugu
tt0316097,kavilamma,1977.0,-,-,-,-,malayalam
tt8378014,hijo aaja bholi,1968.0,135 min,-,-,Drama            ,nepali
tt5780076,yz,2016.0,155 min,7.4,264,Comedy            ,marathi
tt7794028,imai,2017.0,97 min,4.8,10,Drama            ,tamil
tt1458924,ivar vivahitharayal...?,2009.0,-,5.2,219,Comedy            ,malayalam
tt1243993,be qusoor,1970.0,-,-,-,-,urdu
tt6944688,a mero hajur 2,2017.0,138 min,7.0,205,"Drama, Romance            ",nepali
tt10410552,un varugaikkaga anandhi,2019.0,-,-,-,-,tamil
tt13815538,moromjaan,2004.0,-,-,-,"Short, Musical            ",assamese
tt0359565,koi jeeta koi haara,1976.0,124 min,7.9,16,"Drama, Romance            ",hindi
tt0274792,sattam en kaiyil,1978.0,132 min,7.0,52,Drama            ,tamil
tt0154672,jata mat tata path,1979.0,-,7.7,7,Drama            ,bengali
tt11091794,nirahua no. 1,2010.0,150 min,-,-,Drama            ,bhojpuri
tt9169510,soon ladki sasarchi,2005.0,-,8.6,15,Drama            ,marathi
tt0250185,aaliya geliya,1970.0,-,-,-,-,kannada
tt13243152,mareyadiru endendu,2016.0,131 min,-,-,Drama            ,kannada
tt1579670,prema dhrohi,1992.0,-,-,-,Romance            ,telugu
tt0245494,teesri aankh,1982.0,151 min,6.5,72,"Action, Thriller            ",hindi
tt3420212,raja nagam,1974.0,-,-,-,-,tamil
tt1172587,delhi safari,2012.0,96 min,5.7,"1,616","Animation, Adventure, Comedy            ",hindi
tt5242044,jwala mandi,2014.0,-,-,-,Action            ,bhojpuri
tt0258107,sabarimala shri dharmasastha,1970.0,-,4.2,8,Drama            ,malayalam
tt0055164,mem-didi,1961.0,137 min,7.3,30,"Comedy, Drama            ",hindi
tt9742334,brochevarevarura,2019.0,138 min,8.0,"2,846",Comedy            ,telugu
tt4053014,bibleo,2014.0,100 min,-,-,Thriller            ,malayalam
tt0440042,anokha modh,1985.0,-,-,-,-,hindi
tt3083824,rajdhani express,1972.0,-,-,-,Action            ,hindi
tt0269530,maya sundari,1967.0,-,-,-,-,hindi
tt8790368,palanati rudriaha,1989.0,128 min,-,-,Drama            ,telugu
tt3734466,how old are you?,2014.0,122 min,7.1,"1,262",Drama            ,malayalam
tt3451502,rashichakra: vrushabh,2010.0,-,-,-,Drama            ,marathi
-,the diary an untold story,2000.0,-,-,-,"Drama, Mystery, Romance            ",hindi
tt13702014,nee bandu ninthaga,2010.0,-,-,-,Drama            ,kannada
tt1523531,putulghar,1985.0,-,-,-,Drama            ,bengali
tt2331167,naan,2012.0,135 min,7.5,"1,456","Crime, Drama, Thriller            ",tamil
tt13150224,vadhu mauli,2013.0,-,-,-,Drama            ,marathi
tt4907258,omprakash zindabad,2020.0,130 min,5.3,11,"Comedy, Drama            ",hindi
tt0155929,oru minnaminunginte nurungu vettam,1987.0,-,7.3,134,Drama            ,malayalam
tt11280860,cheriya cheriya valiya karyangal,2019.0,-,-,-,Drama            ,malayalam
tt0243296,hanabari,1952.0,-,7.6,25,Drama            ,bengali
tt0116153,dushman duniya ka,1996.0,153 min,4.0,636,Drama            ,hindi
tt4094820,crazy cukkad family,2015.0,-,5.1,45,Comedy            ,hindi
tt1579721,aithe enti,2004.0,-,-,-,Romance            ,telugu
tt5668390,a call from the past,2016.0,76 min,-,-,"Drama, Fantasy, Mystery            ",hindi
tt6646958,aloy phera,2007.0,142 min,-,-,"Drama, Romance            ",bengali
tt1308655,neeku naaku pellanta,1988.0,-,6.7,7,Drama            ,telugu
tt2674232,guru dakshina,1989.0,-,-,-,Drama            ,hindi
tt1606792,masoom,1957.0,-,-,-,Drama            ,urdu
tt3746364,rangeela buddha,2000.0,-,-,-,Comedy            ,hindi
tt1344806,bhool,2008.0,115 min,-,-,Drama            ,urdu
tt2609170,bhranti bilas,1963.0,-,7.7,96,Comedy            ,bengali
tt0213835,mahasati anusuya,1964.0,-,-,-,-,hindi
tt0323183,mangai oru gangai,1987.0,-,-,-,-,tamil
tt6680730,street lights,2018.0,129 min,6.6,"1,190","Crime, Thriller            ",malayalam
tt4818902,mr. lieutenant radio,2014.0,52 min,-,-,"Drama, War            ",hindi
tt0294264,aalavandhan,2001.0,177 min,7.2,"2,128","Action, Thriller            ",tamil
tt8943338,en kadhal kanmai,1990.0,118 min,5.7,7,Drama            ,tamil
tt0279312,paramanandayya shishyula katha,1950.0,200 min,7.2,12,Drama            ,telugu
tt4738608,mehfil,1957.0,-,-,-,Drama            ,hindi
tt10916102,bahut hua sammaan,2020.0,125 min,7.2,"2,807","Comedy, Crime, Drama            ",hindi
tt7981508,prathi kshanam,2017.0,107 min,-,-,Thriller            ,telugu
-,jayahey,2000.0,-,-,-,Action            ,telugu
tt4539336,you too brutus,2015.0,101 min,5.3,209,"Comedy, Drama            ",malayalam
tt0268741,veer kunal,1945.0,-,4.6,5,Adventure            ,hindi
tt14266986,aai chi saath kari jagyavar maath,2018.0,-,-,-,Drama            ,marathi
tt7535730,projapoti biskut,2017.0,116 min,6.6,375,"Comedy, Drama            ",bengali
tt0230760,shahi lutera,1976.0,-,-,-,-,hindi
tt9130202,kavithai,2004.0,-,-,-,-,tamil
-,vairii,2000.0,-,-,-,Drama            ,tamil
-,karinthandan,2000.0,-,-,-,Action            ,malayalam
tt9878076,one love 2 story,2019.0,147 min,-,-,Drama            ,kannada
tt6543102,alien dost,2015.0,-,-,-,Animation            ,hindi
tt6104268,ramaleela,2017.0,158 min,7.4,"1,932","Drama, Thriller            ",malayalam
tt1483400,jhanjhar,1965.0,-,-,-,-,punjabi
tt4814300,chhabila,1955.0,-,-,-,Drama            ,hindi
tt1735236,yuvatha,2008.0,129 min,6.0,43,-,telugu
tt0083636,bemisal,1982.0,142 min,7.0,377,"Drama, Family            ",hindi
tt0269759,raja kumari,1947.0,134 min,7.0,5,Drama            ,tamil
tt10353010,rangeela (telugu),2017.0,90 min,-,-,"Drama, Romance, Thriller            ",telugu
tt0355351,crime,1995.0,-,5.7,10,-,malayalam
tt14273574,posti,1981.0,-,-,-,-,punjabi
tt1508237,angrejjan,1982.0,-,-,-,"Action, Comedy, Drama            ",punjabi
tt1579587,joker mama super alludu,1992.0,-,-,-,Comedy            ,telugu
-,old diary,2000.0,-,-,-,"Short, Drama            ",assamese
tt8824552,premi jhukya nathi ne jhukshe nahi,2011.0,134 min,-,-,Romance            ,gujarati
tt13906718,puttakkana highway,2011.0,-,-,-,Drama            ,kannada
tt4882506,lara,2007.0,-,-,-,Thriller            ,hindi
tt7112560,ek musafir,1987.0,-,-,-,Drama            ,hindi
tt2858456,naari ek khilona,2005.0,-,-,-,Thriller            ,hindi
tt7710632,sindoore megh,1964.0,-,-,-,Drama            ,bengali
-,chirak,2000.0,-,-,-,"Drama, Fantasy            ",malayalam
tt5156634,saacho sathvaro saajano,2000.0,90 min,-,-,Drama            ,gujarati
tt8591552,surjo the boss,2017.0,119 min,-,-,Drama            ,bengali
tt0091439,love and god,1986.0,141 min,6.2,20,"Drama, Romance            ",urdu
tt0213866,matlabi duniya,1936.0,-,-,-,Drama            ,hindi
tt9446952,chahato mi tula,2016.0,143 min,-,-,Romance            ,marathi
tt3171804,sangama,2008.0,138 min,6.3,28,"Drama, Romance            ",kannada
tt0332154,ivide kattinu sugandam,1979.0,-,-,-,-,malayalam
tt0362902,nayee padosan,2003.0,136 min,5.4,369,Comedy            ,hindi
tt13188484,cbi sathya,2016.0,135 min,-,-,Drama            ,kannada
tt4696884,lucknow times,2015.0,-,-,-,Drama            ,hindi
tt6198248,gunai bibi,1966.0,-,-,-,Fantasy            ,bengali
tt8387028,manosi,1982.0,-,-,-,Drama            ,bengali
tt10370088,gilli bambaram goli,2019.0,-,-,-,-,tamil
tt0275926,anuragakottaram,1998.0,145 min,5.6,58,"Comedy, Drama            ",malayalam
tt13098974,dynamic,2016.0,153 min,-,-,Drama            ,kannada
tt7725596,badhaai ho,2018.0,124 min,8.0,"28,662","Comedy, Drama            ",hindi
tt13776044,thaka thimi tha,2005.0,140 min,-,-,Drama            ,tamil
tt0252056,thachiledathu chundan,1999.0,-,4.2,77,"Drama, Thriller            ",malayalam
tt2190196,celluloid man,2012.0,164 min,7.9,133,Documentary            ,malayalam
tt3672876,taqdeer ke phere,1995.0,-,-,-,Romance            ,hindi
tt0213467,aurat teri yehi kahani,1954.0,-,-,-,"Drama, Family            ",hindi
tt10671328,angrej putt,2021.0,-,-,-,Drama            ,punjabi
tt8200044,joy maa tara,2014.0,-,-,-,Drama            ,bengali
tt0881282,matevin bal,1958.0,-,-,-,-,marathi
tt10855964,kola,2019.0,-,-,-,Crime            ,tamil
tt4641602,365 days,2015.0,110 min,5.0,67,"Drama, Romance            ",telugu
tt1427097,ponnunnjal,1973.0,-,5.2,5,-,tamil
-,midnight club,2021.0,-,-,-,"Action, Mystery            ",bengali
tt0355254,bhale tammudu,1985.0,-,6.7,7,-,telugu
tt12363246,majjige huli,2019.0,123 min,-,-,Comedy            ,kannada
tt0395495,catch and release,2000.0,124 min,6.0,"24,385","Comedy, Drama, Romance            ",sanskrit
tt4728460,mirattal,2012.0,-,5.6,45,"Action, Comedy, Romance            ",tamil
tt14230500,love history,2012.0,-,-,-,Drama            ,bengali
tt8396236,mazhayathu,2018.0,123 min,6.7,206,"Drama, Family            ",malayalam
tt10923126,dilwar,2019.0,167 min,-,-,Drama            ,bhojpuri
tt14090374,love is poison,2014.0,132 min,-,-,Drama            ,kannada
tt0234621,roop kumari,1934.0,-,-,-,-,hindi
tt8011258,love a killer trap,2016.0,89 min,-,-,Romance            ,hindi
tt0353289,chavettu pada,1991.0,-,-,-,-,malayalam
tt0155481,alaigal ooivathilai,1981.0,139 min,6.6,112,"Drama, Romance            ",tamil
tt1418282,tulasi,1976.0,-,-,-,-,kannada
tt10910760,simpallag mathond love story,2020.0,-,-,-,Drama            ,kannada
tt6186902,bahram badshah,1972.0,174 min,-,-,Fantasy            ,bengali
-,joru,2000.0,-,-,-,"Action, Romance            ",kannada
tt12839046,jetaa,2010.0,-,-,-,Drama            ,marathi
tt6885956,bathinda express,2016.0,-,5.7,9,Drama            ,punjabi
-,the legend,2000.0,122 min,-,-,"Action, Drama            ",malayalam
tt0230403,kashmeera,1934.0,-,-,-,-,hindi
tt2511530,bayo,2006.0,89 min,6.2,9,Drama            ,marathi
tt1332676,2 harihar nagar,2009.0,-,6.6,668,"Comedy, Thriller            ",malayalam
tt11507558,vikun taak,2020.0,-,6.2,6,Comedy            ,marathi
tt0779759,real hero,1995.0,-,-,-,Crime            ,telugu
tt0378206,kiski pyaari,1937.0,-,-,-,-,hindi
tt3229452,s.o.s jasoos 007,1969.0,-,-,-,Thriller            ,hindi
tt0437293,lal pahari,1992.0,-,-,-,Drama            ,bengali
tt11952254,teri meri ik marzi,1984.0,-,-,-,Drama            ,urdu
tt8590992,paper boy,2018.0,125 min,6.4,256,Romance            ,telugu
tt13939508,padai veetu amman,2002.0,145 min,-,-,Drama            ,tamil
tt7613024,gandhinagaril unniyarcha,2017.0,120 min,2.1,23,"Comedy, Drama            ",malayalam
tt8742792,kalahala kapuram,1982.0,136 min,-,-,Drama            ,telugu
tt6847338,aadarsam,1993.0,-,-,-,Drama            ,telugu
-,forever...,2021.0,-,-,-,"Mystery, Sci-Fi, Thriller            ",bengali
tt5762878,kanchanmala,1967.0,-,-,-,Fantasy            ,bengali
tt11880600,darbaan,2020.0,145 min,7.4,671,Drama            ,marathi
tt0259533,raitu bidda,1939.0,175 min,6.6,11,Drama            ,telugu
tt1633247,sri sitaramula kalyanam chutamu rarandi,1998.0,142 min,5.2,33,Romance            ,telugu
tt0235575,mast fakir,1934.0,-,-,-,-,hindi
tt0258436,ayodhyecha raja,1932.0,152 min,6.4,15,"Drama, History            ",marathi
tt0213515,bharya bharthalu,1961.0,-,-,-,"Comedy, Crime, Drama            ",telugu
tt0444767,a sublime love story: barsaat,2005.0,143 min,3.8,617,"Drama, Romance            ",hindi
tt11725522,saagutha doora doora,2020.0,-,-,-,Drama            ,kannada
tt8587150,rupantar,2018.0,81 min,-,-,Drama            ,bengali
tt0275620,randam varavu,1990.0,-,5.1,17,"Action, Crime, Thriller            ",malayalam
tt1510904,maro charitra,2010.0,-,3.4,59,Romance            ,telugu
tt8881236,chinna cinema,2013.0,124 min,-,-,Drama            ,telugu
tt3902700,ghar desh,2000.0,-,-,-,"Short, Drama            ",nepali
tt0320141,natpu,1986.0,-,5.4,8,-,tamil
tt14085422,pandya,2014.0,135 min,-,-,Drama            ,kannada
tt7598498,pepsi squeezer bottle,1991.0,1 min,-,-,"Short, Family            ",urdu
tt0274701,pacha velicham,1985.0,-,-,-,-,malayalam
tt0099652,ghayal,1990.0,163 min,7.6,"4,047","Action, Crime, Drama            ",hindi
tt0231468,do bachche dus haath,1972.0,124 min,-,-,Drama            ,hindi
tt1980199,nirvana13,2011.0,95 min,8.3,29,Drama            ,hindi
tt0081029,lahu pukarega,1980.0,-,4.3,10,Action            ,hindi
tt0290645,hangsa-mithun,1968.0,130 min,7.5,10,Drama            ,bengali
tt0388995,heera moti,1959.0,-,5.8,8,Drama            ,bhojpuri
tt0155494,andheri duniya,1936.0,-,-,-,-,hindi
-,cash hai to aish hai,2000.0,-,-,-,Comedy            ,hindi
tt7638476,foreign chi patlin,2008.0,140 min,5.8,15,Drama            ,marathi
tt5337690,ladi godi,2010.0,126 min,-,-,Comedy            ,marathi
tt9448362,thottappan,2019.0,140 min,7.0,298,Drama            ,malayalam
tt1579784,kanyadhanam,1998.0,-,6.4,18,Family            ,telugu
tt10916104,grihalakshmi - the awakening,2019.0,70 min,9.1,19,Family            ,hindi
tt0213029,kashyala udyachi baat,1983.0,-,7.0,6,-,marathi
tt13086038,panipuri,2017.0,115 min,-,-,Drama            ,kannada
-,rajamartanda,2021.0,-,-,-,Action            ,kannada
tt14223258,mahi mund,1956.0,-,-,-,-,punjabi
tt14451456,gadibidi brothers,2003.0,130 min,-,-,Drama            ,kannada
tt3175440,huff! it's too much,2013.0,96 min,5.1,15,Romance            ,hindi
tt5837806,bhand express,2016.0,15 min,-,-,"Short, Comedy, Drama            ",urdu
tt0213856,manchi manishi,1964.0,165 min,6.0,6,Drama            ,telugu
tt4089724,gulama,2009.0,147 min,4.4,8,"Musical, Romance            ",kannada
tt14332430,darr,2003.0,-,-,-,-,urdu
tt11343808,the bleeding goddess,2020.0,-,-,-,Drama            ,hindi
tt3866864,lav kush,1974.0,-,-,-,Fantasy            ,hindi
tt0320404,sakkarai pandhal,1988.0,130 min,-,-,-,tamil
tt2355791,polladhavan,2007.0,150 min,7.6,"1,668",Action            ,tamil
tt1324059,wake up sid,2009.0,138 min,7.6,"28,705","Comedy, Drama, Romance            ",hindi
tt0243352,kala pani,1980.0,126 min,5.6,16,Action            ,hindi
tt2365873,kevi rite jaish,2012.0,128 min,8.1,860,"Comedy, Family            ",gujarati
tt9248756,rudrakshipura,2018.0,-,-,-,-,kannada
tt0261817,mamaku tagga kodalu,1969.0,-,-,-,-,telugu
tt0192058,garajna,1991.0,-,6.0,26,Action            ,hindi
tt11880890,joshua,2020.0,108 min,9.0,473,Drama            ,malayalam
tt0368267,shesh thikana,2000.0,-,7.7,11,Drama            ,bengali
tt12856116,nizhalil,2000.0,-,-,-,"Short, Music            ",malayalam
tt4316064,veerasekaran,2010.0,-,-,-,-,tamil
tt0279408,shapa moksham,1974.0,-,-,-,-,malayalam
tt8669104,kaler putul,2018.0,124 min,6.1,31,Mystery            ,bengali
tt2353801,apabad,2012.0,-,7.5,68,"Comedy, Drama            ",nepali
tt13283678,pattabhisheka,2015.0,131 min,-,-,Drama            ,kannada
-,bismillah,2000.0,-,-,-,-,bengali
tt0265747,shravana banthu,1984.0,158 min,8.1,36,-,kannada
-,thalapathy 66,2022.0,-,-,-,-,tamil
tt2560106,mata da darbar,1982.0,134 min,-,-,Family            ,punjabi
tt5923612,ek mutho bhat,1976.0,-,8.0,10,Drama            ,bengali
tt4192240,teen yaari katha,2012.0,113 min,7.2,326,"Comedy, Drama            ",bengali
tt5135160,chaowa theke paowa,1996.0,-,7.4,34,Drama            ,bengali
tt0236645,pyala,1949.0,-,-,-,-,marathi
tt14230520,dillan de saudy,1969.0,-,-,-,-,punjabi
tt1538220,andha atit,1972.0,105 min,6.3,10,Drama            ,bengali
tt12498544,story of a beginning,2020.0,12 min,8.8,6,"Animation, Short            ",malayalam
tt7482302,semma botha aagatha,2018.0,132 min,5.0,239,"Action, Thriller            ",tamil
tt4647750,pulival kazhchakal,2015.0,-,-,-,"Short, Comedy, Thriller            ",malayalam
tt5764024,ok jaanu,2017.0,135 min,5.2,"3,819","Drama, Romance            ",hindi
tt12072252,anthe,2020.0,-,-,-,Romance            ,telugu
tt0154325,chirantan,1979.0,100 min,-,-,Drama            ,bengali
tt0260737,bhagyavantha,1981.0,-,8.8,44,-,kannada
tt0280860,lanka dahanam,1936.0,-,-,-,"Musical, Drama            ",telugu
tt5980022,the tape,2000.0,90 min,7.2,20,Horror            ,hindi
tt1625331,hello zindagi,2010.0,125 min,6.0,13,"Drama, Family            ",hindi
tt0255650,tokyo nagarathile viseshangal,1999.0,-,3.8,31,Comedy            ,malayalam
tt2908834,yeh hain muqaddar ka sikander,1998.0,-,-,-,Action            ,hindi
tt7319906,ballavpur ki roopkatha,2017.0,120 min,7.5,17,Comedy            ,hindi
tt0202701,yugant,1995.0,135 min,6.7,63,Drama            ,bengali
tt4235040,mrugashira,2014.0,-,3.1,16,Action            ,kannada
tt1645757,gulumaal: the escape,2009.0,141 min,5.2,210,"Comedy, Drama, Thriller            ",malayalam
tt3415122,manamaara vazhthungal,1976.0,-,-,-,-,tamil
tt14020062,pyarge aagbittaite,2013.0,-,-,-,Drama            ,kannada
tt0158324,veer bhimsen,1964.0,139 min,-,-,Fantasy            ,hindi
tt0242834,sabuj pahar,1953.0,-,-,-,-,bengali
tt1439224,dae! ingottu nokkiye...,2008.0,182 min,2.5,44,Comedy            ,malayalam
tt0454524,patwari,1983.0,124 min,-,-,Drama            ,punjabi
tt0360706,kabirdas,2003.0,-,-,-,Drama            ,telugu
-,vishesh,2000.0,110 min,-,-,Drama            ,rajastani
-,7 adughulu,2000.0,122 min,-,-,Drama            ,telugu
tt3916754,janda pai kapiraju,2015.0,129 min,6.1,230,"Action, Thriller            ",telugu
